#node1	node2
LMO7	UBC
LMO7	CAND1
LMO7	PDLIM5
LMO7	LPP
ITGB8	MYO15A
ITGB8	TGFB1
ITGB8	COMP
ITGB8	LAMB1
ITGB8	COL1A1
ITGB8	VTN
ITGB8	LAMA4
ITGB8	VASP
ITGB8	ACTN4
ITGB8	LAMC1
ITGB8	THBS1
ITGB8	ITGAV
ITGB8	TNC
ITGB8	ITGA1
ITGB8	ITGA5
ITGB8	COL6A3
ITGB8	COL1A2
ITGB8	COL6A2
ITGB8	CRK
ITGB8	TLN1
ITGB8	LAMA3
ITGB8	FLNC
ITGB8	PARVA
ITGB8	CAV1
ITGB8	CRKL
ITGB8	ACTB
ITGB8	COL6A6
ITGB8	COL4A2
ITGB8	COL6A1
ITGB8	THBS2
ITGB8	THBS3
ITGB8	FLNA
ITGB8	COL4A1
ITGB8	EMILIN1
ITGB8	COL2A1
ITGB8	LAMB4
ITGB8	ACTN1
ITGB8	ITGB1
ITGB8	COL4A3
ITGB8	LAMB2
ITGB8	LAMA2
ITGB8	FLNB
ITGB8	ACTG1
HRH1	HEXB
HRH1	KNG1
HRH1	HEXA
HRH1	APP
HRH1	F2
HRH1	AGT
HRH1	GNG12
HRH1	ANXA1
HRH1	SAA1
HRH1	IL6
HRH1	FGFR1
HRH1	GNB1
EPHA2	GRN
EPHA2	TNS1
EPHA2	MMP2
EPHA2	GAPDH
EPHA2	SEMA3G
EPHA2	HSPB1
EPHA2	ACTN4
EPHA2	LGALS3
EPHA2	ADAM10
EPHA2	ITGAV
EPHA2	SEMA7A
EPHA2	AP2S1
EPHA2	CD81
EPHA2	SEMA3C
EPHA2	FGF7
EPHA2	CDH2
EPHA2	ACP1
EPHA2	AP2M1
EPHA2	VCAM1
EPHA2	CRK
EPHA2	GPD1
EPHA2	IGF1
EPHA2	CTNNA1
EPHA2	BFSP2
EPHA2	EEF2
EPHA2	MMP14
EPHA2	MET
EPHA2	TNFRSF12A
EPHA2	CSF1
EPHA2	SLIT3
EPHA2	HSP90AA1
EPHA2	CAV1
EPHA2	PTPN11
EPHA2	CTNNB1
EPHA2	CRKL
EPHA2	PDGFA
EPHA2	FN1
EPHA2	SREBF1
EPHA2	RAC1
EPHA2	HSP90AB1
EPHA2	ANGPT4
EPHA2	SEMA5A
EPHA2	GRB2
EPHA2	PDGFD
EPHA2	ITGB1
EPHA2	CTNND1
EPHA2	CDC42
EPHA2	IGF2
EPHA2	CD44
EPHA2	RHOA
EPHA2	PLXNB2
EPHA2	PDGFC
EPHA2	ANGPT1
EPHA2	CRYAB
EPHA2	VEGFC
EPHA2	CYFIP1
EPHA2	SEMA3B
BAIAP2	MAPK1
BAIAP2	ARPC3
BAIAP2	TTR
BAIAP2	VASP
BAIAP2	ARPC1A
BAIAP2	ACTR3
BAIAP2	ARPC5
BAIAP2	ARPC2
BAIAP2	CRK
BAIAP2	KIAA0319L
BAIAP2	HSP90AA1
BAIAP2	RAC1
BAIAP2	ACTB
BAIAP2	ENAH
BAIAP2	PIN4
BAIAP2	CTTN
BAIAP2	ACTR2
BAIAP2	YWHAZ
BAIAP2	CDC42
BAIAP2	ARPC4
BAIAP2	ARPC1B
BAIAP2	RHOA
BAIAP2	CFL1
BAIAP2	LIN7A
BAIAP2	ACTG1
BAIAP2	CYFIP1
RGMB	SGSM3
RGMB	FST
RGMB	PPP1CA
RGMB	NOG
RGMB	NEO1
RGMB	BMP5
RGMB	CHRDL1
RGMB	GDF5
RGMB	PDCD1LG2
RGMB	IL6
RGMB	AHSG
SERINC5	HS6ST1
CAP2	PFN1
CAP2	PFN2
CAP2	DSTN
CAP2	COTL1
CAP2	CAPZA1
CAP2	ACTR3
CAP2	NPR3
CAP2	PRKAR2A
CAP2	PPP1R18
CAP2	DBN1
CAP2	CFL2
CAP2	TWF2
CAP2	PLS1
CAP2	PLS3
CAP2	ACTB
CAP2	CAPZA2
CAP2	CAP1
CAP2	PPP3CA
CAP2	PPP3CC
CAP2	ACY1
CAP2	POTEI
CAP2	CAPZB
CAP2	ACTA2
CAP2	ACTBL2
CAP2	DBNL
CAP2	WDR1
CAP2	CFL1
CAP2	TWF1
CAP2	ACTG1
CAP2	MYH3
PKP3	VCL
PKP3	DSG1
PKP3	DSC1
PKP3	CSTA
PKP3	CDH2
PKP3	KRT10
PKP3	CAPN9
PKP3	KRT16
PKP3	CTNNA1
PKP3	DST
PKP3	PLEC
PKP3	CTNNB1
PKP3	MACF1
PKP3	SPRR2E
PKP3	FLG
PKP3	DSP
PKP3	JUP
PKP3	KRT80
PKP3	EPPK1
WLS	TGFBR3
WLS	SNX3
WLS	VPS26B
WLS	CA2
WLS	VPS35
WLS	PORCN
WLS	CTNNB1
WLS	SPTBN1
WLS	VPS26A
WLS	DKK1
WLS	WNT5B
WLS	VPS29
WLS	SNX12
TEK	PROCR
TEK	MMP2
TEK	COMP
TEK	GAPDH
TEK	MAPK14
TEK	LOX
TEK	ANGPTL1
TEK	THBS1
TEK	MCAM
TEK	NRP1
TEK	FGF7
TEK	CDH2
TEK	THY1
TEK	ITGA5
TEK	VCAM1
TEK	ALB
TEK	CRK
TEK	ANGPTL4
TEK	IGF1
TEK	PLG
TEK	CSF1
TEK	ANG
TEK	PTPN11
TEK	CRKL
TEK	PDGFA
TEK	FN1
TEK	COL18A1
TEK	NRP2
TEK	ENG
TEK	ANGPTL2
TEK	ANGPT4
TEK	GRB2
TEK	PDGFD
TEK	CXCL12
TEK	ITGB1
TEK	IL6
TEK	IGF2
TEK	CD44
TEK	PDGFC
TEK	ANGPT1
TEK	TAGLN
TEK	VEGFC
ADCY4	HEBP1
ADCY4	NME3
ADCY4	C5
ADCY4	C3
ADCY4	PRKG2
ADCY4	KNG1
ADCY4	PRKAR2A
ADCY4	APP
ADCY4	POLR2G
ADCY4	PRKACA
ADCY4	GNAI2
ADCY4	PKM
ADCY4	PENK
ADCY4	NME1
ADCY4	CAMK2D
ADCY4	ENPP1
ADCY4	AGT
ADCY4	VIP
ADCY4	GNG12
ADCY4	GNAS
ADCY4	CAP1
ADCY4	ANXA1
ADCY4	SUGT1
ADCY4	NME2
ADCY4	PSAP
ADCY4	CXCL12
ADCY4	SAA1
ADCY4	POLR2H
ADCY4	GNB1
DAB2	VAMP3
DAB2	TGFB1
DAB2	ARPC3
DAB2	LTF
DAB2	APOB
DAB2	CLTA
DAB2	LRP1
DAB2	ARPC1A
DAB2	ACTR3
DAB2	AP2S1
DAB2	APLP2
DAB2	LRP2
DAB2	RAB5A
DAB2	APP
DAB2	AP2M1
DAB2	ARPC5
DAB2	ARPC2
DAB2	PCBP1
DAB2	CLTB
DAB2	SNX18
DAB2	HIP1
DAB2	CTNNB1
DAB2	IGF2R
DAB2	AP2A1
DAB2	FAM3C
DAB2	TFRC
DAB2	MAPRE1
DAB2	CTTN
DAB2	STAM
DAB2	ACTR2
DAB2	CENPJ
DAB2	LRP1B
DAB2	GRB2
DAB2	PICALM
DAB2	ITGB1
DAB2	TF
DAB2	AGFG1
DAB2	ARPC4
DAB2	NECAP2
DAB2	EPS15L1
DAB2	EPN1
DAB2	FNBP1
DAB2	HSPA8
DAB2	CALU
DAB2	CLTCL1
DAB2	UBC
DAB2	RAB5C
DAB2	LDLR
DAB2	CLTC
DAB2	AP2B1
SEMA7A	TGFB1
SEMA7A	CHI3L1
SEMA7A	NRP1
SEMA7A	ITGA1
SEMA7A	SEC23A
SEMA7A	DPYSL2
SEMA7A	XXYLT1
SEMA7A	PLXND1
SEMA7A	MET
SEMA7A	SLIT3
SEMA7A	RTN4
SEMA7A	NEO1
SEMA7A	MICAL1
SEMA7A	NRP2
SEMA7A	ITGB1
SEMA7A	RHOA
SEMA7A	PLXNB2
SEMA7A	ROBO2
SEMA7A	VEGFC
KIRREL	ACTN4
KIRREL	REXO2
KIRREL	IQGAP1
KIRREL	ENDOD1
KIRREL	STOM
KIRREL	FSTL1
KIRREL	ANTXR1
KIRREL	COL12A1
KIRREL	FN1
KIRREL	SPTBN1
KIRREL	COL4A2
KIRREL	CALD1
KIRREL	SPTAN1
KIRREL	GRB2
KIRREL	ACTN1
KIRREL	FAT1
KIRREL	FRMPD1
CDH11	DCN
CDH11	MMP2
CDH11	COL1A1
CDH11	SPARC
CDH11	PDGFRA
CDH11	ADAM10
CDH11	PDGFRB
CDH11	VCAN
CDH11	LUM
CDH11	CDH13
CDH11	CDH2
CDH11	THY1
CDH11	VCAM1
CDH11	COL6A3
CDH11	COL1A2
CDH11	COL3A1
CDH11	CTNNA1
CDH11	COL12A1
CDH11	FBN1
CDH11	BGN
CDH11	CTHRC1
CDH11	CTNNB1
CDH11	FN1
CDH11	PCDH18
CDH11	COL5A1
CDH11	COL5A2
CDH11	ITGBL1
CDH11	POSTN
CDH11	JUP
CDH11	MFAP4
CDH11	CXCL12
CDH11	CTNND1
CDH11	FGFR1
CDH11	ILF3
CDH11	VIM
NT5E	ABCC6
NT5E	NAMPT
NT5E	GAPDH
NT5E	ATIC
NT5E	TNFAIP6
NT5E	FABP4
NT5E	ITGAV
NT5E	PDGFRB
NT5E	CD81
NT5E	MCAM
NT5E	FGF7
NT5E	CDH2
NT5E	ITGA1
NT5E	THY1
NT5E	ADK
NT5E	ITGA5
NT5E	VCAM1
NT5E	ALB
NT5E	ANXA5
NT5E	HPRT1
NT5E	ANPEP
NT5E	IGF1
NT5E	CD14
NT5E	ALCAM
NT5E	CANT1
NT5E	IMPDH2
NT5E	CAV1
NT5E	NT5C2
NT5E	FN1
NT5E	AK2
NT5E	DCTD
NT5E	ACTB
NT5E	TFRC
NT5E	ENPP1
NT5E	PNP
NT5E	SPTAN1
NT5E	AK1
NT5E	ENG
NT5E	ALPL
NT5E	APRT
NT5E	COL2A1
NT5E	DUT
NT5E	AK3
NT5E	PGM2
NT5E	CXCL12
NT5E	CD59
NT5E	ITGB1
NT5E	PDCD1LG2
NT5E	IL6
NT5E	ACAN
NT5E	CD44
NT5E	DERA
NT5E	MME
NT5E	ANGPT1
NT5E	CD63
NT5E	ADSL
PARP14	TEX15
PARP14	STAT1
PARP14	PARP1
PARP14	ISG15
PARP14	GPI
HSPA1A	FKBP4
HSPA1A	TNS1
HSPA1A	MAPK1
HSPA1A	HMOX1
HSPA1A	MYH9
HSPA1A	AHSA1
HSPA1A	APEX1
HSPA1A	GSR
HSPA1A	ALDOC
HSPA1A	GAPDH
HSPA1A	TPI1
HSPA1A	LOX
HSPA1A	TTC1
HSPA1A	APOB
HSPA1A	HSPE1
HSPA1A	ENO1
HSPA1A	CAT
HSPA1A	LRP1
HSPA1A	HSPB1
HSPA1A	CCT7
HSPA1A	PRDX1
HSPA1A	EP300
HSPA1A	DNAJC10
HSPA1A	YWHAE
HSPA1A	GRPEL1
HSPA1A	SOD1
HSPA1A	CCT6A
HSPA1A	NONO
HSPA1A	CCT5
HSPA1A	RANBP2
HSPA1A	HSPA13
HSPA1A	AIFM1
HSPA1A	FANCC
HSPA1A	CCT3
HSPA1A	ALB
HSPA1A	ANXA5
HSPA1A	HSPA9
HSPA1A	CCT2
HSPA1A	HSP90B1
HSPA1A	PDIA3
HSPA1A	AXL
HSPA1A	RPS9
HSPA1A	HSPA4
HSPA1A	PPID
HSPA1A	YWHAG
HSPA1A	CYCS
HSPA1A	EEF2
HSPA1A	PLG
HSPA1A	PSMC5
HSPA1A	CASP3
HSPA1A	PABPC1
HSPA1A	TCP1
HSPA1A	NQO1
HSPA1A	CALR
HSPA1A	HSPA5
HSPA1A	P4HB
HSPA1A	HBB
HSPA1A	HSP90AA1
HSPA1A	UBA1
HSPA1A	TUBB
HSPA1A	EEF1A1
HSPA1A	ACTB
HSPA1A	STIP1
HSPA1A	PARP1
HSPA1A	TPR
HSPA1A	BAG3
HSPA1A	BAG2
HSPA1A	HSP90AB1
HSPA1A	UBE2A
HSPA1A	YBX1
HSPA1A	NUP188
HSPA1A	PGK1
HSPA1A	TXN
HSPA1A	HSPA1L
HSPA1A	ANXA1
HSPA1A	SUGT1
HSPA1A	DUT
HSPA1A	HSPD1
HSPA1A	SRSF2
HSPA1A	CCT4
HSPA1A	HSPA2
HSPA1A	YWHAZ
HSPA1A	CARHSP1
HSPA1A	IL6
HSPA1A	RHOA
HSPA1A	ERN1
HSPA1A	DNAJB11
HSPA1A	EIF4G1
HSPA1A	PARK7
HSPA1A	HSPA8
HSPA1A	CRYAB
HSPA1A	SERPINH1
HSPA1A	UBC
HSPA1A	SOD2
HSPA1A	ACTG1
HSPA1A	HSPB6
HSPA1A	DNAJC3
HSPA1A	PTGES3
ESR1	FKBP4
ESR1	KRT14
ESR1	TNS1
ESR1	MAPK1
ESR1	RBX1
ESR1	PGRMC1
ESR1	TIMP1
ESR1	MMP2
ESR1	SFRP1
ESR1	PPP2CB
ESR1	TGFB1
ESR1	SERPINE1
ESR1	DDX5
ESR1	COL1A1
ESR1	GAPDH
ESR1	MAPK14
ESR1	LOX
ESR1	SKP1
ESR1	IGFBP2
ESR1	CTSD
ESR1	CAT
ESR1	PIN1
ESR1	HSPB1
ESR1	NEDD8
ESR1	KRT5
ESR1	APOE
ESR1	ACTN4
ESR1	UBE2M
ESR1	GSTM3
ESR1	MMP7
ESR1	PDGFRB
ESR1	EP300
ESR1	CCAR1
ESR1	TIMP3
ESR1	FGF7
ESR1	CDH13
ESR1	CDH2
ESR1	ARHGDIA
ESR1	SOD1
ESR1	ATM
ESR1	GTF2E1
ESR1	APP
ESR1	PIP
ESR1	CALM3
ESR1	PSME3
ESR1	ALB
ESR1	ANXA5
ESR1	NPM1
ESR1	TNFRSF11B
ESR1	MED1
ESR1	KMT2D
ESR1	TUBA1C
ESR1	POLR2G
ESR1	PRL
ESR1	IGF1
ESR1	HSPA4
ESR1	PPID
ESR1	CYCS
ESR1	KRT17
ESR1	PLG
ESR1	PRKACA
ESR1	PSMC5
ESR1	CASP3
ESR1	LEP
ESR1	GNAI2
ESR1	MET
ESR1	NQO1
ESR1	HSPA5
ESR1	PPP2R1A
ESR1	HSP90AA1
ESR1	TUBA1B
ESR1	NME1
ESR1	CAV1
ESR1	CTNNB1
ESR1	FN1
ESR1	UBE2I
ESR1	SREBF1
ESR1	PTBP1
ESR1	ACTB
ESR1	COPS5
ESR1	RFX4
ESR1	XRCC6
ESR1	TRRAP
ESR1	STAT1
ESR1	CALD1
ESR1	PARP1
ESR1	S100A6
ESR1	UBL4A
ESR1	GNAS
ESR1	HSP90AB1
ESR1	SET
ESR1	PLAU
ESR1	RBBP4
ESR1	HSPA1A
ESR1	PCNA
ESR1	SHBG
ESR1	AKR1C3
ESR1	BTF3
ESR1	IGFBP3
ESR1	TH
ESR1	HSPD1
ESR1	XRCC5
ESR1	DYNLL1
ESR1	GRB2
ESR1	NME2
ESR1	FHL1
ESR1	PSAP
ESR1	SIN3A
ESR1	ALDOA
ESR1	MVP
ESR1	AFP
ESR1	CXCL12
ESR1	DDT
ESR1	GSTP1
ESR1	KDM5A
ESR1	CDC42
ESR1	XPO1
ESR1	IL6
ESR1	FHL2
ESR1	ADIPOQ
ESR1	IGF2
ESR1	FGFR1
ESR1	C4A
ESR1	CD44
ESR1	RHOA
ESR1	TNRC6B
ESR1	SUMO2
ESR1	PRMT1
ESR1	CBFB
ESR1	POLR2H
ESR1	ANP32A
ESR1	MME
ESR1	CDKN2A
ESR1	PPIA
ESR1	HSPA8
ESR1	TXNRD1
ESR1	OTUB1
ESR1	VIM
ESR1	RAN
ESR1	SOD2
ESR1	KRT4
ESR1	ACTG1
ESR1	NCOA4
ESR1	CLTC
ESR1	GNB1
ESR1	PTGES3
PPFIBP1	ESYT2
PPFIBP1	RIMBP2
PPFIBP1	CAPZA1
PPFIBP1	TPM4
PPFIBP1	PTPRS
PPFIBP1	DCTN1
PPFIBP1	CAPZA2
PPFIBP1	TPM3
PPFIBP1	STAB2
PPFIBP1	DYNLL1
PPFIBP1	SEC31A
PPFIBP1	KANK2
ITGAM	STK10
ITGAM	MIF
ITGAM	MAPK1
ITGAM	HMOX1
ITGAM	LBP
ITGAM	PGRMC1
ITGAM	TIMP1
ITGAM	MMP2
ITGAM	TGFB1
ITGAM	MLEC
ITGAM	GAPDH
ITGAM	MAPK14
ITGAM	LOX
ITGAM	APOB
ITGAM	IL1RL1
ITGAM	CAT
ITGAM	LRP1
ITGAM	C3
ITGAM	CAPNS1
ITGAM	PYCARD
ITGAM	COPB1
ITGAM	RAP1B
ITGAM	APOE
ITGAM	LGALS3
ITGAM	NT5E
ITGAM	ADAM10
ITGAM	ITGAV
ITGAM	LYZ
ITGAM	PDGFRB
ITGAM	CD81
ITGAM	MCAM
ITGAM	KNG1
ITGAM	LAMTOR1
ITGAM	ITGA1
ITGAM	THY1
ITGAM	LY96
ITGAM	APP
ITGAM	STOM
ITGAM	HK3
ITGAM	ITGA5
ITGAM	VCAM1
ITGAM	ALB
ITGAM	ANXA5
ITGAM	HPRT1
ITGAM	ANPEP
ITGAM	CRK
ITGAM	IGF1
ITGAM	CD14
ITGAM	GAA
ITGAM	ALCAM
ITGAM	PLG
ITGAM	CASP3
ITGAM	LEP
ITGAM	TLN1
ITGAM	LPA
ITGAM	VNN2
ITGAM	CSF1
ITGAM	LAMP1
ITGAM	RAP2C
ITGAM	CRKL
ITGAM	FN1
ITGAM	AK2
ITGAM	FAS
ITGAM	HP
ITGAM	ACTB
ITGAM	RPE
ITGAM	TFRC
ITGAM	STAT1
ITGAM	CFH
ITGAM	IL6R
ITGAM	S100A8
ITGAM	S100A9
ITGAM	PSMA7
ITGAM	PLAU
ITGAM	ENG
ITGAM	RAB14
ITGAM	ALPL
ITGAM	F10
ITGAM	ITGBL1
ITGAM	CKAP4
ITGAM	ATP6AP2
ITGAM	EMILIN1
ITGAM	TH
ITGAM	DYNLL1
ITGAM	CXCL12
ITGAM	CD59
ITGAM	ITGB1
ITGAM	PDCD1LG2
ITGAM	IL6
ITGAM	AP1M1
ITGAM	CD44
ITGAM	RHOA
ITGAM	HK1
ITGAM	TOM1
ITGAM	MST1
ITGAM	TGFBI
ITGAM	MME
ITGAM	CDKN2A
ITGAM	LAMTOR3
ITGAM	CD63
ITGAM	B2M
ITGAM	ACTG1
ITGAM	VEGFC
ITGAM	SPON2
ITGAM	SERPINB6
THEM4	ECH1
THEM4	ACOT13
THEM4	ENOPH1
THEM4	ECHS1
THEM4	RAB14
PNN	SRSF1
PNN	HNRNPH3
PNN	U2AF2
PNN	MAGOHB
PNN	SARNP
PNN	HNRNPA1
PNN	HNRNPA2B1
PNN	HNRNPH1
PNN	RBMX
PNN	DSP
PNN	SHBG
PNN	SRSF2
PNN	DDX39B
PNN	ALYREF
PNN	LUC7L2
PNN	HNRNPC
PNN	RBM8A
PNN	HNRNPDL
IL4R	MAPK14
IL4R	IL1RL1
IL4R	VCAM1
IL4R	PRL
IL4R	LEP
IL4R	CSF1
IL4R	PDGFA
IL4R	STAT1
IL4R	IL6R
IL4R	GRB2
IL4R	PDCD1LG2
IL4R	IL6
IL4R	JAK3
PPIP5K1	PSMA6
PPIP5K1	VIP
PPIP5K1	ISG15
PPIP5K1	NUDT3
SLC2A14	GAPDH
SLC2A14	ENO1
SLC2A14	STOM
SLC2A14	IGF1
SLC2A14	CYCS
SLC2A14	PKM
SLC2A14	HNRNPA2B1
SLC2A14	PGK1
SLC2A14	CLIC1
SLC2A14	PFKP
SLC2A14	G6PD
SLC2A14	ALDOA
SLC2A14	LDHB
SLC2A14	HK1
SLC2A14	LDHA
SLC2A14	SLC16A3
TNS1	LMCD1
TNS1	VCL
TNS1	MAPK1
TNS1	MMP2
TNS1	GAPDH
TNS1	MAPK14
TNS1	CAT
TNS1	ACTN4
TNS1	PDGFRA
TNS1	PDGFRB
TNS1	TIMP3
TNS1	ATM
TNS1	PTS
TNS1	ITGA1
TNS1	BAX
TNS1	CAPN2
TNS1	ALB
TNS1	ANXA5
TNS1	AXL
TNS1	IGF1
TNS1	CYCS
TNS1	CASP3
TNS1	TLN1
TNS1	MET
TNS1	ZYX
TNS1	PARVA
TNS1	HSP90AA1
TNS1	PTPN11
TNS1	CTNNB1
TNS1	CRKL
TNS1	FN1
TNS1	TPM1
TNS1	HSPA1A
TNS1	RECK
TNS1	RPS6
TNS1	GRB2
TNS1	ACTN1
TNS1	LIMA1
TNS1	ITGB1
TNS1	CDC42
TNS1	IL6
TNS1	IDH1
TNS1	CD44
TNS1	RHOA
TNS1	PARK7
TNS1	CDKN2A
TNS1	CAPN1
TNS1	HSPA8
TNS1	TAGLN
TNS1	CFL1
TNS1	CLTCL1
TNS1	CLTC
MICALL2	ACTN4
MICALL2	RAB10
MICALL2	MAPRE1
MICALL2	ACTN1
PMEPA1	GSN
SLC29A1	NT5E
SLC29A1	SLC7A5
SLC29A1	ADK
SLC29A1	NT5C2
SLC29A1	DCTD
SLC29A1	CMPK1
SLC29A1	SPTAN1
SLC29A1	EWSR1
SLC29A1	CD63
FRMD6	MOB1B
FRMD6	FAT1
FRMD6	RAN
SPHK1	HSPB11
SPHK1	MAPK1
SPHK1	GAPDH
SPHK1	PDGFRA
SPHK1	CCT7
SPHK1	ENPP2
SPHK1	ITGAV
SPHK1	PDGFRB
SPHK1	EP300
SPHK1	CTSK
SPHK1	CCT6A
SPHK1	CCT5
SPHK1	CCT8
SPHK1	CYGB
SPHK1	CCT3
SPHK1	ALB
SPHK1	CCT2
SPHK1	PRL
SPHK1	DCXR
SPHK1	CASP3
SPHK1	LEP
SPHK1	UBE2N
SPHK1	TCP1
SPHK1	BGN
SPHK1	EEF1A1
SPHK1	SMPD1
SPHK1	MBTPS1
SPHK1	CTSB
SPHK1	PDGFA
SPHK1	F10
SPHK1	APOM
SPHK1	ASAH1
SPHK1	CCT4
SPHK1	ACY1
SPHK1	ELAVL1
SPHK1	IL6
SPHK1	FHL2
SPHK1	TOM1
SPHK1	LUC7L2
SPHK1	VIM
SPHK1	KANK2
MYOF	FKBP4
MYOF	MMP2
MYOF	SRGN
MYOF	ESYT2
MYOF	COL8A1
MYOF	EHD2
MYOF	RAB11B
MYOF	CAV1
MYOF	ANXA2
MYOF	ANXA6
MYOF	AHNAK2
MYOF	DMD
MYOF	IL6R
MYOF	S100A10
MYOF	ANXA1
MYOF	AHNAK
MYOF	AGFG1
MYOF	TGFBI
MYOF	IST1
MYOF	EHD1
ADAM19	ITGAV
ADAM19	CDH11
ADAM19	A2M
ADAM19	FKBP9
NCS1	PPP3CA
ADAM12	FSTL3
ADAM12	TIMP1
ADAM12	MMP2
ADAM12	COL1A1
ADAM12	IGFBP5
ADAM12	MMP7
ADAM12	ERP44
ADAM12	TIMP2
ADAM12	TIMP3
ADAM12	COL6A3
ADAM12	COL1A2
ADAM12	MMP14
ADAM12	FBN1
ADAM12	PAPPA
ADAM12	FN1
ADAM12	DMD
ADAM12	COL5A1
ADAM12	YBX1
ADAM12	SDC4
ADAM12	POSTN
ADAM12	ADAMTSL1
ADAM12	IGFBP3
ADAM12	GRB2
ADAM12	ACTN1
ADAM12	ITGB1
ADAM12	FKBP1A
ADAM12	NNMT
ADAM12	DAG1
CDK5	APEX1
CDK5	NEFM
CDK5	YBX3
CDK5	GAPDH
CDK5	CAPNS1
CDK5	APOE
CDK5	PEBP1
CDK5	LMNB1
CDK5	PRDX1
CDK5	YWHAE
CDK5	NRP1
CDK5	ESYT1
CDK5	CDH2
CDK5	SOD1
CDK5	CAPN9
CDK5	ATM
CDK5	UCHL1
CDK5	APP
CDK5	CCNB2
CDK5	DBN1
CDK5	CAPN2
CDK5	ALB
CDK5	MAP1B
CDK5	PRDX2
CDK5	DPYSL2
CDK5	CASP3
CDK5	TLN1
CDK5	PPP1CA
CDK5	PURA
CDK5	HSP90AA1
CDK5	DPYSL3
CDK5	CTNNB1
CDK5	RAC1
CDK5	DYNC1H1
CDK5	RPE
CDK5	CALD1
CDK5	NENF
CDK5	EZR
CDK5	SET
CDK5	STXBP1
CDK5	EFHD2
CDK5	PCNA
CDK5	PRNP
CDK5	TH
CDK5	YWHAQ
CDK5	ACTN1
CDK5	PAFAH1B1
CDK5	CDC42
CDK5	ELAVL1
CDK5	ADIPOQ
CDK5	RHOA
CDK5	CAPN1
CDK5	CFL1
CDK5	MARCKS
NTN4	LAMB1
NTN4	LAMA4
NTN4	LAMC1
NTN4	NID1
NTN4	LAMA3
NTN4	CTHRC1
NTN4	PTPN11
NTN4	NEO1
NTN4	LAMB2
NTN4	LAMA2
CNNM4	FAHD2A
CNNM4	IQCB1
CNNM4	CPNE1
CNNM4	PTP4A2
CNNM4	FAM20A
KCNS3	RPL18A
KCNS3	RPL19
KCNS3	AKR7A2
KCNS3	RPL8
KCNS3	PRKAR2A
KCNS3	IQGAP1
KCNS3	RPS11
KCNS3	RPS3
KCNS3	RPS23
KCNS3	LSM3
KCNS3	RPS9
KCNS3	RPL13
KCNS3	RPL15
KCNS3	PRKACA
KCNS3	RPL38
KCNS3	RPS15A
KCNS3	RPLP2
KCNS3	PLEC
KCNS3	RPS2
KCNS3	RPS21
KCNS3	RPL27A
KCNS3	RPLP1
KCNS3	RPS3A
KCNS3	RPL22
KCNS3	RPS26
KCNS3	RPL12
KCNS3	RPS27
KCNS3	RPL5
KCNS3	RPS4X
KCNS3	RPL10A
KCNS3	RPL11
KCNS3	RPS6
KCNS3	RPL24
KCNS3	RPS8
KCNS3	RPS14
KCNS3	RPL31
KCNS3	RPS18
KCNS3	CADPS2
KCNS3	RPL35A
KCNS3	RPL23
KCNS3	RPL30
KCNS3	RPS20
KCNS3	RPS25
KCNS3	RPS13
KCNS3	RPL18
KCNS3	RPL26
KCNS3	RPS19
KCNS3	RPS28
KCNS3	RPS5
TPBG	PPIC
TPBG	SF3B3
TPBG	PPP1CA
TPBG	PNP
MYO18A	MYL12A
MYO18A	ARPC3
MYO18A	DSTN
MYO18A	PDGFRB
MYO18A	GOLPH3L
MYO18A	MYL9
MYO18A	DBN1
MYO18A	CFL2
MYO18A	ARF4
MYO18A	TLN1
MYO18A	LIMCH1
MYO18A	TPM4
MYO18A	SPTBN1
MYO18A	ACTB
MYO18A	TPM1
MYO18A	STAT1
MYO18A	BAG3
MYO18A	CAP1
MYO18A	TPM2
MYO18A	FGFR1
MYO18A	CORO1C
MYO18A	CAPZB
MYO18A	FLNB
MYO18A	SPTBN2
MYO18A	CFL1
MYO18A	RABEP1
MYO18A	MYL6
S100A16	KLHL8
S100A16	TMED10
S100A16	HNRNPA2B1
S100A16	SEC22B
ADD3	GGH
ADD3	ALB
ADD3	DDX10
ADD3	RAP1GDS1
ADD3	EPN1
ADD3	XPNPEP1
ADD3	MARCKS
SMAGP	COL26A1
SMAGP	KCNH5
ITGB7	MYO15A
ITGB7	COMP
ITGB7	LAMB1
ITGB7	COL1A1
ITGB7	VTN
ITGB7	LAMA4
ITGB7	APOA1
ITGB7	VASP
ITGB7	ACTN4
ITGB7	LAMC1
ITGB7	THBS1
ITGB7	ITGAV
ITGB7	TNC
ITGB7	ITGA1
ITGB7	ITGA5
ITGB7	VCAM1
ITGB7	COL6A3
ITGB7	COL1A2
ITGB7	COL6A2
ITGB7	CRK
ITGB7	IGFBP6
ITGB7	CTNNA1
ITGB7	KRT2
ITGB7	TLN1
ITGB7	SPTBN5
ITGB7	LAMA3
ITGB7	FLNC
ITGB7	PARVA
ITGB7	CAV1
ITGB7	FERMT2
ITGB7	CTNNB1
ITGB7	CRKL
ITGB7	FN1
ITGB7	ACTB
ITGB7	ITIH2
ITGB7	COL6A6
ITGB7	COL4A2
ITGB7	COL6A1
ITGB7	THBS2
ITGB7	THBS3
ITGB7	FLNA
ITGB7	COL4A1
ITGB7	HBE1
ITGB7	EMILIN1
ITGB7	COL2A1
ITGB7	LAMB4
ITGB7	JUP
ITGB7	ACTN1
ITGB7	AFP
ITGB7	ITGB1
